CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
421,56,Female,7,12325.370813805903,1,0,1,22846.326728160777,0
422,46,Female,1,14972.556414619032,1,1,0,55317.552421164415,1
423,59,Female,5,78266.29268961081,3,0,0,133216.45196911378,0
424,43,Female,9,58811.0053312958,4,1,0,109674.56434372772,0
425,52,Male,6,38075.829071818334,3,0,1,120016.18738194175,0
426,67,Male,8,33290.084618688,2,1,0,118280.79025407802,0
427,42,Female,1,85575.80044005302,4,0,1,26796.138412406657,0
428,41,Female,7,87476.2523781461,2,0,0,32240.47924809619,0
429,30,Female,3,58126.203841929295,4,1,1,54413.494836763064,0
430,24,Male,9,52454.40656650363,4,1,0,52144.02901350771,0
431,53,Male,6,81644.80420765716,2,0,0,19251.345355802445,0
432,62,Female,5,74933.51797943753,4,1,1,31486.01133968896,0
433,37,Male,8,40032.51833277885,4,1,0,129872.23969934914,0
434,18,Female,8,8273.8684750857,3,0,1,92466.2773174385,0
435,25,Female,3,76850.01073627778,2,0,1,57919.61898914982,0
436,63,Female,2,16870.102894024374,1,1,0,83706.90570087256,1
437,33,Male,2,1637.6906478478336,1,1,1,46583.87482096047,1
438,31,Female,5,84330.26752039908,4,1,0,91737.9244286045,0
439,29,Female,7,57825.384533671866,3,1,1,20448.323653025807,0
440,68,Female,8,89166.60355357584,4,0,1,136371.0978550372,0
441,40,Male,8,48458.8083197618,3,0,1,43662.52185570606,0
442,32,Male,8,92648.1100711403,4,0,0,124670.5702712658,0
443,45,Male,3,35397.17479788638,1,0,0,102399.84128543241,1
444,51,Female,2,72452.20023342929,2,1,0,83220.97193926675,1
445,19,Male,4,30098.65092617835,3,0,0,140171.5045004914,0
446,49,Female,1,116.36643279784309,4,0,1,31953.84524496151,0
447,40,Male,3,37974.45345489567,4,1,0,26698.84583765996,0
448,39,Female,9,73776.55131092388,3,1,0,55060.41845528127,0
449,68,Male,7,15002.417944651392,3,0,1,126230.97171256968,0
450,42,Female,7,50480.2033207393,1,1,0,14928.203866632863,0
451,39,Male,1,21232.1484850715,3,0,0,43516.7990233076,1
452,39,Male,7,7462.41214191029,4,1,1,69458.30683613346,0
453,66,Male,7,61745.19819443163,1,1,0,109811.73839534917,1
454,69,Female,4,95196.7622303403,1,0,0,51903.82946551764,1
455,59,Male,7,31070.42187179171,2,1,0,72735.74247229996,0
456,23,Male,8,58064.58003599504,2,0,0,57159.068721962605,0
457,32,Male,3,95360.33677507944,2,0,0,22888.435661598327,0
458,60,Male,2,65048.33499946875,3,0,1,113414.63787637549,0
459,54,Female,7,67311.33023099543,1,1,0,74593.11550222764,1
460,50,Male,5,17892.85115608359,3,0,0,123751.6967339335,1
461,25,Female,5,49260.96788528267,1,0,0,107257.00838757942,0
462,61,Female,5,36708.27470872466,4,0,0,18094.128026533737,0
463,61,Female,7,47095.685239103004,3,0,0,80010.62606947898,0
464,22,Female,9,80082.65764418771,1,0,0,148719.7873061523,0
465,56,Male,8,46069.89877460983,2,0,0,53101.836661231806,0
466,21,Female,6,6285.067825783508,2,1,0,79014.13406854992,1
467,23,Female,7,90554.1661150863,4,0,1,101284.54211436564,0
468,62,Female,9,54481.58874519706,3,1,0,38317.18405318538,0
469,49,Female,6,92449.4358530292,1,1,0,108351.00945110586,0
470,69,Male,1,57235.451202762444,2,0,0,102368.7347018351,1
471,47,Male,4,6963.631597506059,1,1,1,62494.465340728275,0
472,64,Female,8,55286.93935257712,3,1,0,49821.49742383388,0
473,52,Female,7,57573.89324926806,2,0,1,138674.37817893387,0
474,57,Female,3,21433.987934297562,4,1,0,27783.300177599187,0
475,69,Male,3,47102.908410437674,4,0,0,70484.3107837059,0
476,33,Male,3,45944.15118736513,3,1,0,117377.707951098,0
477,30,Male,1,62287.61490206036,3,0,0,30739.193366554195,1
478,67,Male,1,25961.409867392038,1,1,1,140609.85469573183,0
479,59,Male,6,58174.841794819375,4,0,1,83675.3369470409,0
480,47,Female,1,24095.204263694282,3,0,0,80674.19162819411,1
481,36,Male,5,44644.527220390664,3,1,0,69398.83751190368,0
482,34,Male,4,12270.569933730701,4,0,0,131443.02680923673,1
483,36,Female,5,3730.0547861478185,1,0,0,142781.7972339218,1
484,45,Male,7,32058.730599173392,1,1,1,63209.52367048891,0
485,43,Male,6,27457.175064974148,4,0,0,85935.11103500999,0
486,54,Male,9,40693.591203134674,4,0,1,54159.23859650201,0
487,43,Female,6,96198.26200003397,4,1,1,61522.346633989044,0
488,40,Male,9,52222.92947703284,4,1,1,13966.698487161226,0
489,26,Female,4,55317.670613675655,4,1,0,120030.96781745835,0
490,29,Female,1,94160.10387873743,3,1,0,145706.63970626643,1
491,18,Male,1,92114.7137591833,2,1,1,117733.7172586762,0
492,18,Male,7,88411.19539004179,4,1,1,82549.59890660411,0
493,64,Male,3,9799.474202971303,2,0,1,125851.39903975606,0
494,51,Male,2,63429.74105203304,1,1,0,130103.0660316303,1
495,49,Female,6,80809.89804935118,3,1,0,86233.16832995905,0
496,65,Male,6,83557.4689577095,2,1,1,141202.04799518344,0
497,42,Female,7,57790.71425018961,1,0,0,14223.827027978643,1
498,57,Female,5,1749.5547486169105,1,0,0,11413.44137599527,1
499,62,Female,8,97371.29016417351,1,0,0,21404.31098305421,1
500,18,Female,7,47219.67027581214,4,1,1,18100.08016348323,0
501,33,Female,2,39359.589527359814,3,0,0,69445.53828950811,1
502,56,Male,1,39494.8713677263,1,0,0,141644.95454907816,1
503,22,Female,9,42415.08800582665,4,0,1,104531.29699887108,0
504,39,Female,5,24218.0718172753,2,0,1,102323.40057422394,0
505,46,Male,5,32733.362574982984,3,1,0,63884.04592716315,0
506,20,Male,4,98535.76097747392,2,1,1,84727.30386509307,0
507,29,Female,2,36816.80002560942,2,1,1,52584.45751621925,0
508,43,Female,5,52672.5016473789,4,1,0,82497.28351637309,0
509,33,Male,2,84829.42659752184,2,1,1,114532.52722006348,0
510,68,Female,7,52742.78111088635,3,1,1,88216.94499546183,0
511,54,Male,9,32445.34216181676,2,0,0,68642.0574912988,0
512,39,Male,9,52375.097691853014,4,1,0,128289.08894979359,0
513,46,Female,6,11408.631043909745,1,1,0,50242.003171265256,1
514,31,Male,1,13000.695523276983,4,1,1,77408.16990942442,0
515,45,Female,6,69410.75322306689,1,1,0,146940.6178893481,0
516,22,Female,5,91746.06572597456,2,1,1,145425.02799317657,0
517,64,Female,4,72567.81334885182,1,0,0,10879.846332538911,1
518,66,Male,6,7461.324065735719,4,0,0,84512.67725051547,1
519,47,Female,6,40289.56110310057,4,0,1,57168.69624252232,0
520,63,Male,6,255.35882680637334,3,0,1,50771.34176454639,0
521,69,Female,2,51120.674332563285,3,0,0,93475.30500521527,1
522,22,Female,7,19320.44848818514,1,1,1,72482.60524718581,0
523,29,Male,4,86814.66487286567,1,0,0,112597.89141708979,1
524,33,Female,9,10433.50528690824,3,0,1,13798.786650702808,0
525,43,Female,2,143.33986470304038,2,1,0,139764.71851899454,1
526,43,Male,5,45114.60431137604,3,0,0,89463.060897899,0
527,65,Male,4,15543.330392573918,2,0,1,105769.33831009646,0
528,38,Male,9,73798.63822751616,1,1,0,94642.10645965315,1
529,56,Female,4,91993.4731781395,1,1,0,148478.42488334826,1
530,53,Male,8,4193.801430256716,4,1,1,148081.7817814934,0
531,50,Male,8,39558.21119160967,4,0,1,95384.80090074171,0
532,47,Female,6,99681.49760709498,2,0,0,105754.8612752327,0
533,54,Male,6,73267.19700006685,2,0,1,96599.77835182457,0
534,40,Female,8,95318.76437058071,3,1,0,53495.32935154209,0
535,27,Female,9,16408.328521615556,2,0,0,36965.89790621107,1
536,22,Male,5,22136.855949195357,1,0,1,66386.84125389693,0
537,53,Female,1,15481.124059682594,1,0,0,105585.95512222557,1
538,51,Male,1,30236.903377593826,1,0,0,17836.829603736314,1
539,69,Male,2,72438.4068329052,4,1,0,82002.7289535392,1
540,48,Male,5,16494.66607581882,2,1,0,67175.62583689457,1
541,27,Male,4,52423.40378832885,2,1,0,83847.87777998662,0
542,36,Female,1,26920.991911439807,4,1,1,130431.7286328167,0
543,49,Female,4,82919.57791369154,4,0,1,16665.419257988153,0
544,18,Male,4,659.2405338939011,4,1,0,116907.36691063826,1
545,22,Male,4,22311.49585386668,1,0,1,103367.38487070773,0
546,62,Female,1,60524.0757572182,2,1,1,38538.71733623692,0
547,21,Male,9,9671.050197384257,3,1,1,112785.71373393438,0
548,33,Female,3,46631.22159459896,3,0,1,79492.0725630541,0
549,41,Male,4,43620.729648236964,2,0,0,77343.47139488428,0
550,33,Female,5,85252.30068217637,2,1,1,77629.87209253685,0
551,19,Female,7,62539.71931668133,4,0,1,142892.76871517865,0
552,66,Female,6,63970.206215910264,4,1,1,142211.030887151,0
553,45,Male,5,95180.7601789166,1,0,1,137905.1265359374,0
554,49,Male,8,98236.0375323375,4,1,1,134143.89029631315,0
555,44,Male,1,65339.47321528386,2,1,1,15262.332819949554,0
556,37,Male,7,52200.145015205424,1,1,0,66083.28979569998,1
557,41,Male,6,60792.005846487984,3,1,1,135282.78889359158,0
558,29,Female,5,38244.37050541604,2,0,1,115717.71779252951,0
559,67,Female,7,98745.66169600774,3,0,1,73932.37232597654,0
560,52,Female,3,70502.12594968588,2,1,1,118255.42521040325,0
561,50,Female,1,29100.679437916464,2,1,0,39146.01561390691,1
562,50,Female,9,5776.629897206842,1,1,0,93971.8943619911,1
563,68,Female,2,4472.192915196782,1,0,1,84619.75946483246,1
564,60,Female,3,20491.298052653918,4,1,1,90296.58308150397,0
565,54,Male,8,23291.30542531116,2,0,1,111051.35879250361,0
566,29,Female,9,41504.54939539002,2,0,1,142972.2927747308,0
567,20,Male,3,21484.601163625382,1,1,0,46961.64751257681,1
568,18,Female,6,63091.04308617446,3,0,1,116127.10855132816,0
569,50,Female,7,21125.47308105818,4,1,0,100319.73563347638,0
570,57,Male,1,18787.6538941146,2,1,0,107320.30943968616,1
571,27,Female,7,47123.69928003699,1,0,1,70048.7531014056,0
572,60,Male,4,88866.85993238188,2,0,1,142241.00347687505,0
573,61,Female,5,46830.54873786342,1,1,0,77151.87499826353,1
574,46,Male,8,41384.874457216705,4,0,1,27022.85051587678,0
575,30,Female,4,57809.490745970885,3,0,0,105297.01727722245,0
576,29,Male,4,25721.367875162847,2,0,1,28041.675926753043,0
577,48,Male,8,35343.65544904344,2,1,1,55174.5001700061,0
578,63,Female,5,21383.52556671306,4,1,1,41920.79483009377,0
579,19,Female,6,57180.99946076837,3,0,1,85450.81514468713,0
580,68,Male,5,69738.75615692153,2,1,0,58650.54365195475,0
581,67,Female,1,67369.86409905719,4,1,1,32379.453157145126,0
582,52,Male,7,25481.781796476178,2,0,1,120714.01101847844,0
583,40,Female,6,77964.8205747967,2,0,1,75588.8268613378,0
584,34,Male,2,25595.366524993024,4,0,0,73622.86554238012,1
585,43,Female,7,15031.155126776297,4,1,1,134090.8134765882,0
586,25,Male,6,34980.87486871944,1,1,0,85435.41046217819,0
587,46,Female,5,59774.408917088294,1,0,0,109385.45342110327,1
588,43,Male,8,14200.181880439799,2,1,1,55929.15986907559,0
589,27,Male,5,64808.71121084563,4,1,0,88580.52866578763,0
590,43,Female,2,86306.7996253491,3,1,1,111698.05608284916,0
591,51,Female,6,29314.051025807054,3,0,1,51506.08046406267,0
592,68,Male,1,45020.66161151195,2,1,1,106394.78081746255,0
593,58,Male,5,22831.04256251781,1,1,0,89626.84293831851,0
594,24,Male,6,36126.17290703949,4,0,0,70787.0428441388,0
595,21,Male,7,2197.057080250742,4,1,0,109815.73863052577,1
596,67,Female,2,95376.93962128271,1,1,1,54366.61177542557,0
597,62,Male,1,41589.02132121951,4,0,1,110030.38453803105,0
598,28,Male,6,78887.01098180802,2,1,0,87155.97036625106,0
599,46,Male,3,14264.343735650964,4,0,0,44384.53971738132,1
600,53,Female,5,81235.50441003988,4,1,1,103558.56537636444,0
601,42,Male,2,86014.7310962201,1,1,0,133867.0151652394,1
602,38,Female,1,71547.71286876792,1,0,1,53401.959048746336,0
603,53,Female,1,90320.83249834055,3,0,1,123726.46390327552,0
604,27,Female,4,16719.712946813637,2,0,0,57058.2498969599,1
605,54,Female,2,47648.182878862,1,1,1,124956.97337959506,0
606,26,Female,1,62010.953201615725,1,1,1,17161.145424550406,0
607,41,Female,6,59619.29706974873,1,0,0,11010.14394258946,1
608,52,Female,4,86104.09345262982,4,0,0,25856.68717762752,0
609,66,Male,7,21569.136797288567,2,0,0,132351.9930884356,0
610,52,Male,6,17564.38325388664,2,1,1,84721.059428352,0
611,65,Female,5,25337.859485795143,4,1,1,93174.18131194165,0
612,53,Male,2,89155.00494128707,4,0,0,127908.76557052934,1
613,35,Male,5,94102.70826575748,1,1,1,17090.412719828833,0
614,66,Female,9,56963.010426999725,3,1,0,64194.98596191883,0
615,56,Male,9,50137.19345705197,3,1,1,100032.65032286814,0
616,49,Female,2,60538.56080126564,2,0,1,66655.22300996294,0
617,41,Male,7,61630.764984669404,3,1,1,14498.228090643977,0
618,40,Female,4,17030.47049434958,1,0,1,101132.11158365848,0
619,49,Female,3,68641.08816231303,4,0,1,64796.181240191836,0
620,54,Male,1,45235.110234842556,2,0,0,12689.26022939843,1
621,29,Male,3,51738.19588480452,2,0,0,33872.5737114702,0
622,66,Female,9,3031.6604335155484,4,0,1,40461.50559675588,0
623,30,Female,9,76455.66325310303,3,0,0,81486.21736964723,0
624,40,Female,7,83542.79612678818,2,1,0,36092.48614467622,0
625,42,Male,3,61942.155393454654,4,0,1,60585.818139636445,0
626,52,Male,3,74872.36352966627,4,1,1,115093.20689675258,0
627,58,Male,4,52270.60031721019,3,1,1,123080.78450494837,0
628,47,Male,7,61835.337897855556,3,1,0,121357.81730298066,0
629,34,Female,7,39457.16984632386,1,1,0,107311.59905675908,1
630,66,Female,2,79187.42650625126,3,0,0,85853.724044672,1
631,37,Female,5,46827.09302644926,3,1,1,87088.24119854216,0
632,65,Female,7,68021.29044188825,4,0,1,143474.25835809627,0
633,42,Male,7,62142.937861950464,2,0,1,132901.62445122912,0
634,39,Female,6,70231.45183857498,4,1,1,100969.77675363577,0
635,30,Female,8,78521.58751252232,1,0,1,75589.29212999417,0
636,36,Male,3,51271.348159299516,4,1,0,112069.85820667952,0
637,66,Male,1,81306.59492556687,1,0,0,18780.225651419234,1
638,53,Female,3,49725.7237271609,3,0,0,142245.14753262844,0
639,29,Male,2,95663.43228639368,2,0,1,86661.12938465651,0
640,58,Female,2,75267.17486147942,2,1,1,80390.66358933269,0
641,36,Male,2,17114.164974606418,4,1,0,50716.875716543786,1
642,29,Male,5,82958.44713634312,2,0,0,10474.529267672258,0
643,26,Female,1,55158.766080663416,1,0,1,18574.046939628242,0
644,24,Male,4,98446.09579738653,1,1,0,46821.184117672005,0
645,45,Female,5,71881.90436735273,3,0,1,85816.47621874095,0
646,31,Male,2,8439.074657019108,4,1,0,21701.244361130575,1
647,48,Male,5,39496.04276103488,3,1,0,146087.2812514597,0
648,69,Male,4,51727.54026732666,2,1,0,67534.50960864978,0
649,36,Male,8,83901.36031598019,3,1,0,54284.44640023255,0
650,64,Male,1,72934.55343297726,2,0,1,83527.50718402992,0
651,33,Female,5,36936.00706116389,1,1,1,19098.122886716978,0
652,22,Male,1,65343.2687502629,4,1,1,129063.09430030812,0
653,52,Female,4,57691.09078983793,4,1,0,74438.79892958846,0
654,29,Male,8,12605.260895240688,3,1,1,34966.95760103702,0
655,42,Female,1,23485.869299860053,2,0,0,32642.820122987712,1
656,69,Male,2,34112.23127143144,1,1,1,60533.60952342531,0
657,38,Female,1,19548.34063635029,2,0,0,90270.79386337772,1
658,53,Female,7,15013.384583002553,3,1,1,68366.82011147052,0
659,40,Male,2,5819.7770130287045,2,1,1,93551.62737748119,1
660,33,Male,1,87310.256560893,1,0,0,108766.88428610467,1
661,56,Male,6,28894.34179648537,3,1,1,114788.42672764004,0
662,62,Female,6,29032.060393356616,1,0,0,66133.77834319687,1
663,59,Female,2,20622.813743015544,3,1,0,110380.46361799358,1
664,56,Male,1,47539.737186388295,4,0,0,29810.609449224095,1
665,31,Male,3,51424.19679223724,2,0,1,81833.46803968582,0
666,48,Female,5,20828.135862508003,1,0,1,20152.060360395568,0
667,22,Female,6,60857.03378636506,1,0,1,44174.788241476956,0
668,52,Male,3,72299.99595937491,2,0,1,91646.13652997866,0
669,40,Female,9,37384.008596545194,1,1,1,113658.89597586884,0
670,46,Male,5,58545.16968574387,1,0,0,23343.310874453313,0
671,60,Male,2,50230.19051644463,1,0,1,38989.77854368075,0
672,28,Male,6,19554.839835610215,4,1,1,148865.7500340691,0
673,35,Female,8,73001.09887745779,1,0,1,57272.07008121982,0
674,64,Female,6,80145.30278240473,4,1,0,49765.70738923711,0
675,29,Female,4,64879.311558716756,2,1,0,21935.992811724253,0
676,26,Female,6,32389.60277710513,4,0,0,107277.98714709897,0
677,27,Male,8,92679.24944093013,1,0,0,81155.47381900108,1
678,61,Female,8,45535.83879951243,1,0,1,32057.12289897835,0
679,34,Male,2,26587.848538509785,1,0,0,98605.75270321702,1
680,55,Male,8,40823.46208219565,4,0,1,83606.45003054984,0
681,24,Male,6,69207.50919082099,3,0,1,89092.34172922453,0
682,63,Female,2,84593.17856592491,3,1,1,149279.67277976486,0
683,30,Male,1,35657.549928287255,2,1,0,14005.7819118516,1
684,57,Male,6,23262.44460093747,2,1,1,138096.10253249318,0
685,59,Female,7,62649.313183520484,2,1,0,127864.7066215226,0
686,26,Male,5,92121.51001062855,1,0,0,68147.99545242204,1
687,67,Female,8,18329.33635594216,3,0,0,133332.4895093708,1
688,44,Female,9,80301.93822993666,3,1,0,100798.57393219888,0
689,19,Female,4,47660.71814874841,2,0,0,134509.63233816944,0
690,22,Male,7,79951.25039620917,3,0,0,93262.32351684042,0
691,46,Female,8,50554.11497732909,2,1,0,40260.89350468513,0
692,54,Female,6,37732.77743022193,1,1,1,90670.99376724826,0
693,55,Female,2,69674.10002096508,3,1,0,35068.71471021922,1
694,36,Female,7,90062.72945948972,1,1,1,29715.909876221023,0
695,25,Male,9,32025.173037018107,1,0,0,101568.57246899932,0
696,65,Female,5,46074.81349943719,3,1,1,142646.72631498188,0
697,62,Male,2,22940.06266965225,4,0,1,92389.4370890423,0
698,18,Female,4,18340.946361735078,2,1,1,121410.26861751171,0
699,39,Male,3,77789.01423921752,3,1,1,33571.0108572709,0
700,69,Female,4,20066.41166884424,1,1,0,101589.45126645188,1
701,34,Male,7,79331.81713344499,2,0,1,112616.84600950604,0
702,24,Female,8,42921.70518402645,1,0,0,15826.03287201057,1
703,42,Male,1,99504.87234077157,2,0,0,23603.004386112683,1
704,62,Male,8,19734.141819128927,3,0,0,119421.3232739689,1
705,21,Male,5,9297.799251282602,1,1,1,71593.0030047042,0
706,53,Female,7,7543.3069603495605,2,1,0,66781.34040350957,1
707,23,Male,1,83541.80047242007,2,1,1,138851.74357148493,0
708,48,Male,2,43777.631105834334,3,1,0,148875.21540950783,1
709,36,Male,1,312.4349647371627,2,0,1,117013.83516679,0
710,61,Male,5,87477.1362503336,2,1,0,120963.12840456927,0
711,56,Female,6,87692.10069103046,1,1,1,39164.93966030464,0
712,44,Male,9,80641.6674018791,3,1,1,36911.561927599854,0
713,27,Male,8,24831.84830248425,3,0,0,147295.5941398291,0
714,43,Male,7,37275.27200671731,1,0,0,107312.84069694483,0
715,36,Female,5,74492.62251954837,4,0,1,106139.37171711409,0
716,56,Male,3,48935.312540758525,1,1,1,50066.31594703728,0
717,20,Male,9,15382.657672355248,1,0,1,134107.1090808849,0
718,62,Male,5,24279.82645276724,4,0,1,16221.655607199238,0
719,30,Male,3,97258.95367515573,2,1,1,48442.64990505679,0
720,67,Female,3,15101.31174271062,3,0,1,35219.78537200733,0
721,45,Male,3,72608.07566781885,3,1,0,109553.45101330307,0
722,37,Male,6,47801.830665953894,4,1,0,110148.99865474716,0
723,45,Female,1,74860.16595521597,3,0,1,84862.40830126507,0
724,25,Female,4,66111.32411443931,4,1,0,10736.337340364506,0
725,58,Female,8,43916.71905543259,2,1,1,132325.74506628257,0
726,56,Male,3,35391.08246830671,4,1,0,143782.19861923164,0
727,18,Female,5,75435.92543561255,3,1,1,38323.743712143805,0
728,20,Male,2,32314.120625982647,3,0,1,127912.58181559692,0
729,30,Female,2,78777.14800885685,4,1,0,146260.10324289365,1
730,45,Male,7,67984.3066332452,3,0,0,55776.377271097044,0
731,66,Female,3,57766.91702331689,4,1,0,35907.95600379849,0
732,42,Male,5,36880.08849022973,3,1,1,146855.6072878992,0
733,50,Female,3,20508.135776637493,1,1,0,18364.060855562242,0
734,55,Male,6,71041.98012406638,2,1,1,48634.489870827514,0
735,23,Male,3,9134.92271705809,3,1,0,113884.0973462553,1
736,61,Male,8,97054.22561557597,3,1,0,96429.4874283141,0
737,62,Male,2,97874.79146154875,3,1,0,105831.49983263643,1
738,49,Male,3,13022.261595813867,4,0,1,109132.81566796305,0
739,62,Male,8,10393.532297230224,3,0,1,106060.19136517755,0
740,64,Male,8,41271.672708303005,4,0,0,57913.77319079163,0
741,38,Male,1,96368.32722605021,3,1,1,53610.03172527718,0
742,33,Female,8,40031.08992311129,1,0,1,69985.31623845398,0
743,38,Male,2,36380.210843233486,1,1,0,123075.70063697088,1
744,28,Male,7,70358.50589987713,2,0,0,141357.94494900233,0
745,54,Female,6,17873.123659522706,4,0,0,73734.4549793189,1
746,53,Male,2,36332.348357375144,2,1,0,22007.25921028043,1
747,52,Female,5,29130.744627448777,3,1,1,141361.79452586532,0
748,36,Male,7,60153.46226306262,3,1,0,21259.94919897932,0
749,37,Female,8,16275.288621416385,1,1,1,32275.344910455762,0
750,35,Female,3,54870.12556062363,2,1,0,131474.92181113377,0
751,64,Male,1,85754.65899368448,3,0,0,87206.9956719056,1
752,58,Female,7,51417.05467076019,3,1,0,59376.06770083482,0
753,66,Male,5,68349.66170980851,4,1,0,140327.3561212193,0
754,31,Male,5,7524.801767793288,3,1,0,144470.8944376292,1
755,32,Male,7,44900.5579247043,2,0,0,56306.7771788184,0
756,48,Male,1,9489.316743585197,1,1,1,131579.3801600805,1
