Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,PCA1,PCA2,Cluster
40,1,4,19200.977652359452,4,0,1,45870.91146489744,0,-34520.620857049114,-30482.93617860572,0
48,0,1,28757.174889192836,3,0,0,121223.0519595892,1,40856.698569754706,-21127.418859498674,1
47,0,8,98283.85480194385,1,0,1,141418.0621165138,0,61236.77125194586,48345.23973425186,2
59,0,4,37354.85541413044,4,0,1,132652.2954885433,0,52308.79534699691,-12560.202357527596,1
52,1,6,78372.23574338923,3,1,0,110309.07165560235,0,30074.870877610578,28516.52760688132,2
24,0,3,44681.54684192543,4,1,1,33169.552524396175,0,-47154.085739131144,-4968.63641762676,0
33,1,6,86409.59241006101,1,1,0,61620.73218660819,1,-18591.894372055904,36683.50203200803,0
43,1,9,70375.3508161509,4,0,1,17029.776405598197,0,-63225.387650496894,20768.053106788044,0
65,0,9,2291.0059891159353,3,1,1,99580.6524732096,0,19143.902349990778,-47535.86502609071,1
69,1,3,29438.98859392372,3,0,0,72980.85298632845,0,-7383.513758502115,-20317.1493011061,0
66,0,3,55799.23148934525,1,1,1,90221.66277919683,0,9927.426377707146,5997.0916895886985,2
19,1,4,92617.40440697536,3,0,1,147109.40791443049,0,66913.00824293845,42663.654643257505,2
18,0,7,10202.989464149035,1,0,1,66315.34230303776,0,-14100.222249759827,-39535.33144773636,0
65,1,3,60116.2537711067,3,0,1,52939.42155932475,0,-27343.18739988548,10413.373006769449,0
29,0,8,30217.673141265754,3,0,1,31084.643242847753,0,-49277.501694719555,-19426.907191124057,0
22,0,8,88932.77820194403,4,1,0,30105.37544479272,0,-50100.4207523352,39290.59728713726,0
54,1,6,76516.96096585132,4,0,1,82600.31220759115,0,2361.26948789139,26735.041687556928,2
49,1,4,36970.272200928535,1,1,0,114891.93326864492,0,34547.47198354396,-12897.492301295184,1
26,0,5,16710.316390861368,4,1,1,89024.74486081007,0,8626.427404989183,-33088.497693955454,1
58,1,2,1149.7972397297774,2,1,1,132260.97312804405,1,51821.06832927723,-48764.09017394462,1
52,1,6,62113.44506719487,1,0,0,54222.13929315197,0,-26055.156198375604,12407.141631717255,0
36,1,3,40612.380763124376,2,0,1,93306.522834822,0,12971.836142145126,-9197.919487100262,1
65,0,6,31475.64928607691,1,0,1,102573.83955337064,0,22214.791051196677,-18359.29538821324,1
33,0,5,98550.22916368356,2,1,1,49296.638741587696,0,-30883.616301892427,48856.91207261421,0
20,1,2,46614.213556031515,4,0,1,65482.57485327493,0,-14836.031722128202,-3122.018965567222,0
37,1,5,74983.92836454241,4,0,0,92731.58240209504,0,12488.421559689581,25175.037199406295,2
41,0,5,17741.241725123626,3,1,0,12930.290869246615,1,-67465.01162058236,-31854.95336526392,0
50,1,9,1345.5257741813775,2,0,1,134125.52804380193,0,53686.137777532145,-48573.32722746531,1
41,0,8,41756.2619448016,3,1,0,25548.96675114802,0,-54782.43380303808,-7873.619018666286,0
69,1,7,66566.48349426617,1,1,0,16658.105983860416,0,-63607.19880270834,16960.1889567275,0
28,1,3,50659.86961834594,2,1,1,40104.94013866412,0,-40202.80374653168,991.1977638177123,0
66,1,4,89046.6257624391,3,0,1,80324.51483294851,0,118.84395605009922,39270.722004579504,2
25,0,6,43397.93511871648,1,0,0,56017.63653421667,0,-24309.500700717486,-6313.082971228192,0
53,0,3,31100.28131530912,2,1,0,71620.38510675785,0,-8739.553236112071,-18652.23984199156,0
55,0,9,91604.86762076436,3,1,0,21797.953870904195,0,-58400.69753953739,41984.79804618186,0
57,0,8,40680.22786343809,2,0,0,42634.64816116038,0,-37699.678130679844,-8995.144668880901,0
37,1,6,26964.78616396116,2,0,0,23672.511480933885,0,-56698.268858222,-22660.045775869497,0
52,1,4,9766.10768100804,3,1,0,42158.92211577551,1,-38257.719957174464,-39907.88850061019,0
65,0,7,79330.97732158209,4,1,1,108463.26375795384,0,28231.622500916157,29480.180760885523,2
42,1,3,82509.14607978432,4,1,1,90540.71126379796,0,10317.596198046565,32706.062038904092,2
52,1,8,3329.778356517199,3,0,0,56755.92943578798,1,-23677.90290482084,-46383.063599587134,0
42,0,1,35864.55984015248,1,1,1,46571.81736770295,0,-33775.34600654454,-13821.279425074543,0
46,1,3,74987.64545979597,3,0,1,149653.89658124791,0,69410.54387761901,25027.18278208239,2
35,1,5,94638.1847488054,3,1,0,117501.47570323102,0,37310.56196189643,44763.26717337427,2
63,0,5,37781.8283844905,2,0,0,125086.18652099304,0,44743.850154907515,-12113.084032574137,1
35,1,2,87205.34313794936,4,1,0,13691.049089532238,1,-66519.28862949452,37606.876054525266,0
19,1,8,39372.04065321951,4,0,1,18342.15115707744,0,-61995.57260193719,-10238.641700684042,0
52,1,5,17949.46272426481,4,0,0,109766.02587875784,1,29370.934584001545,-31904.585190355552,1
33,0,7,344.61437768696925,4,0,1,36856.59978556842,0,-43585.11092524791,-49315.229489352074,0
58,0,7,33018.10231528798,3,0,1,69591.76092901762,0,-10763.063466917447,-16729.023865176176,0
53,1,5,37847.50507273715,2,0,0,35783.32124984861,0,-44558.52368301352,-11809.613852333445,0
50,1,8,94511.7528887336,4,0,1,34790.06679611087,0,-45400.890305746514,44857.07789535958,0
21,1,9,20607.02524206228,4,1,0,25270.77323650753,0,-55116.94215134617,-29022.039970818165,0
50,0,4,38223.07080175047,2,1,0,93196.4154582732,0,12855.367018105113,-11586.927789821653,1
31,0,4,2515.412982311316,3,1,1,113502.19222295067,0,33065.990133455576,-47348.52879337553,1
38,0,8,76353.97350913864,3,0,0,17958.244320956186,0,-62281.00330414943,26744.182301007844,0
65,1,1,91514.12362549869,3,0,0,48577.25787383686,1,-31621.73005696351,41822.747023608965,0
37,1,4,23782.064727649187,4,1,0,102171.57581021506,0,21792.042294760162,-26051.781525551953,1
25,1,6,42899.51106401645,4,0,0,64924.24314489347,0,-15404.252857876563,-6835.221575995223,0
24,1,4,12211.262136599398,4,0,0,108653.22424799186,1,28242.857212376606,-37639.802284737685,1
20,1,6,45683.543031289075,3,1,0,116291.94986531328,0,35970.68498893446,-4187.980287724167,1
34,0,5,13334.24636440954,4,1,1,14521.16502890066,0,-65885.87798428678,-36266.169245261,0
50,1,9,52334.84944191521,1,1,0,63320.36896096913,0,-16982.997027363403,2604.3541060917196,0
65,1,9,73462.2040432233,2,1,1,112079.45295733464,0,31832.171637573672,23601.799177961897,2
29,1,4,55334.277481416815,1,1,0,62978.23769799189,0,-17317.140362612583,5604.682536391039,0
68,0,4,24521.957838737595,1,1,0,10816.64841801886,0,-69560.59090952612,-25068.633136326665,0
39,1,8,35379.59854689051,4,1,1,57082.41053259156,0,-23266.081463468334,-14334.22637585923,0
39,0,4,63857.27377056324,2,0,1,132171.38590125414,0,51898.4574325632,13943.402601939248,2
63,0,2,58975.541778932515,1,0,0,143271.44511695136,1,62985.47843882967,9032.130915448535,2
47,0,2,13677.478812133348,3,0,0,88472.32996574344,1,8065.93879323201,-36119.85356727038,1
55,0,1,84494.94735661027,3,0,1,52890.41442574361,0,-27327.279352075428,34792.110662430096,0
55,0,5,47518.89122470154,3,1,1,75248.99474516886,0,-5067.237336036764,-2243.3503224475353,0
62,1,6,16236.922452639305,3,0,1,43068.493784294136,0,-37330.92112203889,-33439.518658714194,0
68,1,9,12282.654257472925,2,0,1,33537.597194884096,0,-46872.31323454435,-37368.39417321621,0
25,0,5,96555.17746451302,3,0,0,79094.93870048458,0,-1090.7344015638955,46782.5211850462,2
44,0,6,28153.511117354603,2,0,1,113135.75844049966,0,32767.826279128873,-21709.545821595555,1
44,0,6,90859.35879163758,2,1,0,41145.07564530192,0,-39055.62953026648,41187.77476810429,0
51,1,3,41058.52987689389,2,0,1,137335.2238188388,0,57001.56910132816,-8869.010623487477,1
38,1,4,38592.143045319026,2,1,0,33551.869425093355,0,-46787.98486112992,-11059.036655283911,0
47,0,1,70092.8969649432,4,1,1,88177.62070498998,0,7921.452323346093,20296.149327184183,2
50,1,4,988.3287775461436,1,0,0,118693.65619508665,1,38253.36950249846,-48889.43130635155,1
45,1,1,33808.95216303905,4,1,1,39874.38757645155,0,-40478.22566661429,-15859.046044459035,0
64,0,5,30264.571219180893,1,0,1,51502.22257548086,0,-28859.869703708093,-19434.37677311352,0
50,0,8,86809.80942840464,4,1,1,17207.79483665997,0,-63003.60849971406,37201.979430280386,0
22,1,8,52912.35390207832,3,1,1,142152.77556044288,0,61850.66773105452,2971.9433123479685,2
65,1,5,36457.01572242519,2,1,0,78176.10707282707,0,-2169.590660357164,-13312.980861931217,1
36,1,2,26607.93102997181,3,0,1,19002.86450751759,0,-61368.84950594576,-23004.46540987808,0
21,0,6,59050.98088106291,3,0,1,126217.7538436579,0,45932.04830554135,9152.979957732401,2
52,0,1,15167.314054336468,3,0,1,89708.18226694943,1,9305.753837771626,-34633.31440835517,1
66,0,7,24620.47685087816,4,0,0,17739.860455385595,0,-62637.141091282596,-24988.54944982457,0
34,1,4,29361.216506474975,3,1,0,73125.51988605656,0,-7239.0546255169465,-20395.306321112348,0
61,1,5,60790.8947606941,2,0,1,70816.42596912073,0,-9464.44996797292,11040.409107603082,0
45,0,6,37325.49590164754,2,1,0,30451.44268157513,0,-49891.77338117284,-12317.423561123622,0
47,1,1,50578.330012004946,1,1,0,68852.19327221949,1,-11455.869561158426,833.1108828649085,0
46,0,9,65043.82637665867,4,1,0,49592.982221093254,0,-30676.493931986348,15349.838973110658,0
63,1,4,95627.16008076872,2,1,1,107991.86533587748,0,27803.618861176903,45777.56097593366,2
23,0,8,76483.73971027523,2,1,0,10768.872977539337,0,-69470.00369170123,26893.09174614175,0
52,1,5,40525.67805721077,4,1,0,24892.632079126655,0,-55442.04286778256,-9102.45087223727,0
58,1,8,74827.53743972568,3,1,1,138610.83326671278,0,58367.093435403236,24896.480554907823,2
54,0,1,94969.41809192124,2,1,1,70666.66582495981,0,-9523.19978628114,45219.21004858585,2
41,0,8,49938.05456541248,3,1,1,34665.47645447769,0,-45644.17012037177,283.8693527334617,0
46,0,4,41049.69331228897,2,1,0,121051.70116166516,0,40718.08061873843,-8834.487746815983,1
66,0,2,7801.869900073654,1,1,1,129222.9640107018,1,48800.783013551,-42103.95155406575,1
63,0,6,89237.03706508622,3,0,0,39569.96189026601,0,-40635.0574948443,39569.65296790751,0
48,1,2,24643.42807936556,2,1,0,109903.99893666996,1,29526.731679142,-25211.010958390914,1
52,0,5,6395.789681913955,4,0,1,96118.99676337276,0,15693.18898181268,-43421.87826070648,1
50,0,2,53720.348659108306,4,0,1,114307.93958546568,0,34008.08211565147,3854.079821482417,2
69,0,3,84589.96459615251,4,1,1,120305.77869359015,0,40088.09898873925,34707.61539979067,2
38,0,6,40663.50556230525,2,1,1,102531.01989505652,0,22196.436641901746,-9171.357659410918,1
49,0,1,78306.74701590162,3,1,1,143870.37418447394,0,63635.88003021512,28361.672807836825,2
40,1,6,83639.60072839957,1,1,1,130991.69029336462,0,50771.441959508185,33728.800694248326,2
50,0,3,45440.35588198637,1,0,0,42056.008297324915,1,-38265.640809624274,-4233.492735092856,0
20,0,7,59095.506594047365,2,0,1,137899.21147812228,0,57613.58308370023,9166.400382052154,2
35,0,2,53391.22985389401,2,1,0,60343.62215490428,1,-19956.920441473507,3668.657193298888,0
42,1,6,93919.58616345016,2,0,0,111715.8591917832,0,31523.052525514257,44060.07694749529,2
59,1,8,72550.56850917613,3,1,0,128721.4443486985,0,48471.67651853793,22645.852945485014,2
48,0,1,92534.2810770113,4,1,0,71091.85971200689,1,-9104.491664219604,42782.949471537424,2
20,0,9,22000.997806197185,3,1,0,17211.1965047337,0,-63172.778475339015,-27606.61148334005,0
57,1,5,31023.685183267047,3,0,0,142952.60082882855,0,62592.20565831846,-18918.777571803388,1
63,1,5,7091.347318006769,2,0,1,20147.207395410303,0,-60276.47888351214,-42524.02706932013,0
41,1,5,49990.795669580766,1,0,0,58735.34276308936,1,-21574.248706360668,272.517553986625,0
67,0,6,87392.36793859108,3,1,0,93502.62168803236,0,13292.499173928736,37581.37966924768,2
49,0,2,32684.66971307157,1,0,0,26455.13906924063,1,-53900.42029679171,-16947.592027863095,0
64,1,6,12828.21069493315,2,1,1,127348.88572249752,0,46940.09538985166,-37072.63832313677,1
39,0,4,6844.625492905298,3,1,0,38479.10180870278,1,-41945.30653828942,-42819.561783121106,0
40,1,8,44750.02725236546,4,0,0,148040.51286327085,0,67716.64977948567,-5206.03214242361,1
19,1,9,16402.17446287633,4,1,1,138300.6816791118,0,57901.3689822959,-33527.84941834791,1
44,1,9,34610.40288851035,3,1,1,94637.85221050087,0,14287.178897899794,-15203.42112007171,1
59,0,8,81997.9808082437,4,1,1,102401.4125002332,0,22176.89434418772,32163.316159210815,2
19,1,3,38404.73827575244,3,1,0,84704.9055212143,0,4364.370781073332,-11382.649945185876,1
43,1,4,60987.09182563557,4,0,1,64754.555608596565,0,-15525.776491978904,11252.746897914229,0
34,0,1,50216.00558228149,2,1,1,59239.13359034848,0,-21069.860012496327,496.38518695251696,0
57,1,9,71853.32929700363,4,1,1,134831.6869436367,0,54580.0408488961,21932.34598533925,2
50,0,5,15616.495898756875,4,1,0,90726.7616559275,1,10325.525676593214,-34186.84640702706,1
26,1,6,92044.10364836188,2,0,1,125261.12250987206,0,45063.273754347014,42148.533053274856,2
60,0,3,64363.27975500353,2,1,0,81969.94614218058,0,1698.543127728568,14583.082086646311,2
65,1,8,27095.373158010727,4,1,0,52983.48911388727,0,-27387.047284196116,-22607.50788292252,0
56,1,7,12325.370813805905,1,0,1,22846.326728160777,0,-57563.432109511414,-37297.20928403925,0
46,1,1,14972.556414619032,1,1,0,55317.552421164415,1,-25085.272711436475,-34736.49673811201,0
59,1,5,78266.29268961081,3,0,0,133216.45196911378,0,52981.887910006844,28349.587654507595,2
43,1,9,58811.0053312958,4,1,0,109674.56434372772,0,29388.27855470273,8957.056097861576,2
52,0,6,38075.829071818334,3,0,1,120016.18738194177,0,39674.65179754353,-11805.58410139499,1
67,0,8,33290.084618688,2,1,0,118280.79025407802,0,37926.51751480631,-16586.690614601102,1
42,1,1,85575.80044005302,4,0,1,26796.138412406657,0,-53418.58484419463,35942.443186415105,0
41,1,7,87476.2523781461,2,0,0,32240.47924809619,0,-47969.202834835385,37828.3913143747,0
30,1,3,58126.203841929295,4,1,1,54413.494836763064,0,-25874.41857346771,8419.405010441798,0
24,0,9,52454.40656650363,4,1,0,52144.02901350771,0,-28158.979118965028,2753.6709281335643,0
53,0,6,81644.80420765716,2,0,0,19251.345355802445,0,-60973.81847461135,32031.550997525388,0
62,1,5,74933.51797943753,4,1,1,31486.01133968896,0,-48757.06648912187,25287.710358675125,0
37,0,8,40032.51833277885,4,1,0,129872.23969934914,0,49535.87933176305,-9875.146255272564,1
18,1,8,8273.8684750857,3,0,1,92466.2773174385,0,12045.483232914747,-41534.079736802945,1
25,1,3,76850.01073627778,2,0,1,57919.61898914982,0,-22318.449529774203,27133.809494948822,0
63,1,2,16870.102894024374,1,1,0,83706.90570087256,1,3309.0327465735754,-32914.55154069505,1
33,0,2,1637.6906478478336,1,1,1,46583.87482096047,1,-33854.42719946411,-48048.05938056923,0
31,1,5,84330.26752039908,4,1,0,91737.9244286045,0,11519.654308769983,34523.98911247582,2
29,1,7,57825.384533671866,3,1,1,20448.323653025807,0,-59840.270364552125,8209.028485908413,0
68,1,8,89166.60355357584,4,0,1,136371.0978550372,0,56165.54776393935,39241.4597508767,2
40,0,8,48458.8083197618,3,0,1,43662.52185570606,0,-36651.09552462062,-1219.3287845347004,0
32,0,8,92648.1100711403,4,0,0,124670.5702712658,0,44474.33197224786,42754.109843631995,2
45,0,3,35397.17479788638,1,0,0,102399.8412854324,1,22051.235459847318,-14437.320455886045,1
51,1,2,72452.20023342929,2,1,0,83220.97193926675,1,2971.1034489571757,22668.642685888924,2
19,0,4,30098.65092617835,3,0,0,140171.5045004914,0,59808.65585126863,-19836.40309810868,1
49,1,1,116.36643279784307,4,0,1,31953.84524496151,0,-48488.45578191401,-49530.42168091221,0
40,0,3,37974.45345489567,4,1,0,26698.84583765996,0,-53642.628913416425,-11658.475973737091,0
39,1,9,73776.55131092388,3,1,0,55060.41845528127,0,-25185.823804405263,24067.97437921972,0
68,0,7,15002.417944651392,3,0,1,126230.97171256968,0,45827.97479379631,-34895.46202451646,1
42,1,7,50480.2033207393,1,1,0,14928.203866632864,0,-65379.92910936206,878.5721639992698,0
39,0,1,21232.1484850715,3,0,0,43516.7990233076,1,-36869.31639975385,-28445.504067650763,0
39,0,7,7462.41214191029,4,1,1,69458.30683613346,0,-10964.566310149647,-42284.26807555089,1
66,0,7,61745.19819443163,1,1,0,109811.73839534917,1,29533.265332105104,11890.873288616953,2
69,1,4,95196.7622303403,1,0,0,51903.82946551764,1,-28285.36419145776,45496.51464891475,0
59,0,7,31070.42187179171,2,1,0,72735.74247229996,0,-7624.279306842305,-18685.069130262214,0
23,0,8,58064.58003599504,2,0,0,57159.068721962605,0,-23129.01854687815,8350.470569891339,0
32,0,3,95360.33677507944,2,0,0,22888.435661598327,0,-57300.219739272834,45737.350180574715,0
60,0,2,65048.33499946875,3,0,1,113414.63787637548,0,33144.94753505886,15184.40466360739,2
54,1,7,67311.33023099543,1,1,0,74593.11550222764,1,-5670.411384609659,17550.764975911974,2
50,0,5,17892.85115608359,3,0,0,123751.6967339335,1,43356.40510342366,-31998.437297016586,1
25,1,5,49260.96788528267,1,0,0,107257.00838757942,0,26945.301454315384,-586.5100727175814,1
61,1,5,36708.27470872466,4,0,0,18094.128026533737,0,-62250.68767433673,-12901.73778063184,0
61,1,7,47095.68523910301,3,0,0,80010.62606947898,0,-306.7497689040465,-2679.233977147349,0
22,1,9,80082.65764418771,1,0,0,148719.7873061523,0,68490.00468707639,30124.664234051736,2
56,0,8,46069.89877460983,2,0,0,53101.836661231806,0,-27218.175245469334,-3633.364666286747,0
21,1,6,6285.067825783508,2,1,0,79014.13406854992,1,-1411.9080465324805,-43487.053263093236,1
23,1,7,90554.1661150863,4,0,1,101284.54211436564,0,21082.81097389113,40722.44511900588,2
62,1,9,54481.58874519706,3,1,0,38317.18405318538,0,-41980.376946428914,4817.663732370565,0
49,1,6,92449.4358530292,1,1,0,108351.00945110586,0,28154.30006193572,42598.891695406164,2
69,0,1,57235.45120276245,2,0,0,102368.7347018351,1,22078.279585736833,7400.961352778737,2
47,0,4,6963.631597506059,1,1,1,62494.465340728275,0,-17929.711221767997,-42764.50368914267,0
64,1,8,55286.93935257712,3,1,0,49821.49742383388,0,-30473.959881354713,5592.378049333951,0
52,1,7,57573.89324926806,2,0,1,138674.37817893387,0,58384.695467004596,7642.7283273707,2
57,1,3,21433.98793429756,4,1,0,27783.300177599187,0,-52602.22192970607,-28201.770520408663,0
69,0,3,47102.908410437674,4,0,0,70484.3107837059,0,-9833.012009484373,-2646.6443681128585,0
33,0,3,45944.15118736513,3,1,0,117377.707951098,0,37057.13322874562,-3930.2641913085245,1
30,0,1,62287.61490206036,3,0,0,30739.193366554195,1,-49537.5551982967,12643.840731284006,0
67,0,1,25961.40986739204,1,1,1,140609.85469573183,0,60235.9881617209,-23974.79673044913,1
59,0,6,58174.841794819375,4,0,1,83675.3369470409,0,3387.4494444799493,8390.124989588985,2
47,1,1,24095.20426369428,3,0,0,80674.19162819411,1,295.5681941823277,-25681.400336021925,1
36,0,5,44644.527220390664,3,1,0,69398.83751190368,0,-10925.027712096373,-5102.12646131988,0
34,0,4,12270.5699337307,4,0,0,131443.02680923673,1,51032.736949216065,-37641.178889383846,1
36,1,5,3730.0547861478185,1,0,0,142781.7972339218,1,62348.725686363774,-46211.85639137177,1
45,0,7,32058.730599173392,1,1,1,63209.52367048891,0,-17147.832754635274,-17671.397695898355,0
43,0,6,27457.175064974148,4,0,0,85935.11103500999,0,5565.421112750773,-22333.450113722178,1
54,0,9,40693.591203134674,4,0,1,54159.23859650201,0,-26175.09298237843,-9012.468803227966,0
43,1,6,96198.26200003397,4,1,1,61522.34663398904,0,-18664.214472203952,46472.398896979845,0
40,0,9,52222.92947703284,4,1,1,13966.698487161226,0,-66336.79059574517,2623.852419276547,0
26,1,4,55317.670613675655,4,1,0,120030.96781745835,0,39735.34325915901,5436.156963229565,2
29,1,1,94160.10387873744,3,1,0,145706.63970626643,1,65514.352921369704,44210.083903735394,2
18,0,1,92114.7137591833,2,1,1,117733.7172586762,0,37536.08317215086,42239.18672600565,2
18,0,7,88411.19539004179,4,1,1,82549.59890660411,0,2342.2279061283625,38629.36899053369,2
64,0,3,9799.474202971303,2,0,1,125851.39903975606,0,45434.54916360798,-40097.37660231897,1
